User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
rayna,ebonydjh,can you pass the A1 sauce?,549,69,Tue Nov 08 23:59:15 +0000 2016,i dont understand? how someone can say hillary is tge most evil?,you matter.,No,0,0
JonTheDon,LA_VeryOwn,SeeYouInYourDreams,256,290,Tue Nov 08 23:59:15 +0000 2016,RT @ItsKrich: I'm scared of Hillary Clinton because I know exactly what she'll do and I'm scared of Donald Trump because there's no tellin,IG: jon_the_don_,Yes,6,0
Deplorable sunny,Wutevuh," #Christian #Conservative I believe in the #Constitution,Our God given rights& the founders who founded this awesome country.IUSA #CCOT #ProIsrael #2A #Trump",4951,5111,Tue Nov 08 23:59:15 +0000 2016,RT @TRay1949: Hillary's Kissin KKK  https://t.co/2RoehKOfht,,Yes,6,0
Jon Draper,JReives04,Gary was here. Ash is a loser,271,274,Tue Nov 08 23:59:15 +0000 2016,RT @jozenc: Why Hillary greet all her black friends like she thought they weren't coming to her party? https://t.co/Id0avyHnMZ,"Atlanta, Georgia",Yes,8492,0
Hilldairy Linton,BtterThanTrump,"I DID NOT EMAIL ANYONE CLASSIFIED INFORMATION. THERE IS NO CLASSIFIED EMAILS. I HAVE NO CLUE WHAT YOURE TALKING ABOUT| Congrats, @Toenail_Dump. I know your plan",41,46,Tue Nov 08 23:59:15 +0000 2016,"The writer is begging you. Don't let trump win. And she's Canadian!

VOTE HILLARY~!",The White House,No,0,1
1stTimeVoter2016,1stTimeVoter216,"Hello, I'm a First time voter and I'm very excited to vote this November!",76,123,Tue Nov 08 23:59:15 +0000 2016,Crooked Hillary will forever chance the demographic of America by allowing endless amount of illegals &amp; refugees in. Vote Trump to stop her,"Pennsylvania, USA",No,1,0
Pawis ,__paoeuresti,Instagram: paolaeureesti,615,143,Tue Nov 08 23:59:15 +0000 2016,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P,,Yes,971,0
Larry Hess,sardiver3,sardiver3@yahoo.com,93,444,Tue Nov 08 23:59:15 +0000 2016,"RT @YoungDems4Trump: 207 Bernie voters for Trump in Arizona, folks! Counts as 414! Eat your heart out Hillary! I'm deflating your lies!
#Yo",So Cal,Yes,204,0
M I K A,namasteee_,"to live, or to exist?",230,249,Tue Nov 08 23:59:15 +0000 2016,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH,"Pullman, WA",Yes,45672,0
M.kanaan,hamoudikan,"       ,     #   ......",1156,618,Tue Nov 08 23:59:15 +0000 2016,RT @TheSun: A final poll for the #USElection shows who is most likely to win tonight #USElection https://t.co/6cWAQBvrhi https://t.co/AchWa,"Lebanon , ",Yes,3,0
ru,RushaliSarkar,does heaven take discount coupons?,98,93,Tue Nov 08 23:59:15 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",bengali  trying ,Yes,73399,0
mikhaelarry ,twinkIouis,Harry and Louis,20886,107,Tue Nov 08 23:59:15 +0000 2016,"RT @vickto_willy: Hillary: ""Vote for me.""
Me mimicking her: ""Vote for m- SHUT UP. You know damn well you the only option."" https://t.co/0OA",,Yes,4721,0
Crowd Pleaser,cYa_Mahlati,Just aspiring to live lavish,825,400,Tue Nov 08 23:59:15 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",EL/ Grahamstown/Pretoria,Yes,73399,0
Hazel Osterhout,HazelOsterhout,"I'm a member of non profit  organization.  aspiring model,  Free thinker,  story teller. and hopefully maybe acting and comedy",1618,2719,Tue Nov 08 23:59:15 +0000 2016,@PhillyGOP @mshellbeth  Hillary sould be locked uo for commiting fraud thoughout her campaign  #electionday #FoxNews2016  #MAGA #TrashCheats,,No,0,0
Zaberry,Zaperrry,"Soccer, Music and Amazing Race Lover, Sonika Vaid #1 Superfan. #Discover #AmericanIdol, Smoke from District Trees is out now on @GooglePlay",377,1578,Tue Nov 08 23:59:15 +0000 2016,Hey Students For Hillary thanks for the follow!,in town named Leadworth,No,0,0
FenMorgana,FenMorgana,,576,779,Tue Nov 08 23:59:15 +0000 2016,RT @gmlively: I have the Hillary H down pat. These #NastyWomen are ready to #GOTV #ProudToBePA https://t.co/3xvlL7BCQg,,Yes,29,0
tabitha,tabbyburnsworth,don't be shady be a lady,164,61,Tue Nov 08 23:59:15 +0000 2016,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH,Virginia Beach,Yes,45672,0
LightSkinned Mamba,SkylarsBoo24,"K Michelle over Skylar Diggins. Only Gucci,Drake or Thug. #BSU I AKAs #FindAWayOrFinesseOne Nupe. Chocolate and African Women,I'm here for you. GoodMen",2641,2279,Tue Nov 08 23:59:15 +0000 2016,Trump whooped hillary ass in Indiana and Kentucky  sheesh,,No,1,2
sarai,F4NZONED,everything's going to be (okok)alright,3623,1039,Tue Nov 08 23:59:15 +0000 2016,RT @FifaDuaine: if Hillary wins I'll PayPal everyone $100 that RTs this,i love neida,Yes,37,0
April24th,JamoneHill,~18 #Humble Sc~Thatkiddo17 ~LONGLIVEJOSH2X~  Alexis ,485,630,Tue Nov 08 23:59:14 +0000 2016,RT @Ma_Ya_Business: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY B,"Chicago, IL",Yes,13,0
maggie,hildur789,"Conservative, Christian, Wife, Anti- Feminist, Free Speech, Common Sense,
News Junkie",1215,1717,Tue Nov 08 23:59:14 +0000 2016,RT @BreitbartNews: Special snowflake. https://t.co/k94ncGgmn3,,Yes,56,0
Luis Moran,luispecialone,,208,277,Tue Nov 08 23:59:14 +0000 2016,There will never be elections in the World as controversial as #Hillary and #Trump   #ElectionNight https://t.co/7OL2bVCLAa,,No,0,0
Beth,bethvictoire,"Lover of caramel mochas and theatre. Aspiring actress, full time procrastinator.",284,257,Tue Nov 08 23:59:14 +0000 2016,"RT @YUNGMUERTE: I'm gonna try n sleep 
Hopefully Hillary is president tomorrow morning or maybe someone cooler like snoop dogg and vp is Ma",Carlisle/Birmingham,Yes,4,0
artRAVE,Sansonel0,Rocket n9,242,208,Tue Nov 08 23:59:14 +0000 2016,"RT @musicnews_facts: Trump supporters are calling out Hillary Clinton and Lady Gaga for wearing this ""Nazi Hitler"" uniform... When it's Mic","artRAVE, Barcelona",Yes,1743,0
LeftOfTheDial,EricShapiro3,Progressive. Realistic idealist. Someone needs to pick up the pieces after Trump. I'll get my broom. #BLM #Atheist #LGM,14578,11149,Tue Nov 08 23:59:14 +0000 2016,RT @BritsForHill: PLEASE don't assume #Hillary victory is guaranteed...we made that mistake with Brexit. Go out and TAKE IT! #nevertrump,New York City,Yes,195,0
Alyssa Trapani,Alyssa_trapani,Dreamer. ,148,205,Tue Nov 08 23:59:14 +0000 2016,"RT @chanelpuke: We don't want Trump, we don't want Hillary, we just want Cory back in the house.",,Yes,2532,0
small potted plant,belleponine,you knock me down i get the fuck back up again they|them  she|her,448,221,Tue Nov 08 23:59:14 +0000 2016,RT @taylortetreau: Why is this screenshot from a Hillary campaign video the funniest thing I've ever seen https://t.co/21FbTs3kHb,,Yes,4867,0
(((skiesfalling))),capesquad,"Politically terrified. Foster Mom. Adoptive Mom. Animal Rights/Rescue. Black Lives Matter. Queer. Fiction Fan. Crazy Ex- Girlfriend, Transparent #ImWithHer.",265,578,Tue Nov 08 23:59:14 +0000 2016,@paul7177 @megynkelly @IngrahamAngle  You're biased according to: https://t.co/q70BVkKich,Watertown & Provincetown,No,0,0
Cade Voter,cademcfadden,"A person who works with video. Alum of @UNLincoln 2015. Sports, TV, movies, and music fan. I own a clone trooper helmet and student debt.",135,198,Tue Nov 08 23:59:14 +0000 2016,"@galen_howell my gun voted for Hillary. 

:(","Lincoln, Nebraska",No,0,0
anna,jamiewhoreman,,345,276,Tue Nov 08 23:59:14 +0000 2016,i was mad at jeremy for being a lil bitch but hes voting for hillary so i forgive him,,No,0,1
,nycmidtown,NYfrom midtown to Harlem to ???,224,266,Tue Nov 08 23:59:14 +0000 2016,".
#Trump show some respect
The #AmericanFlag is not a hand towel
#ElectionNight #ImWithHer #Hillary https://t.co/9wu96oRYK6",United States of America,No,0,0
jake richard,slaytina_turner,Your friendly neighborhood musical goth,481,1011,Tue Nov 08 23:59:14 +0000 2016,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH,Kri$$p Team,Yes,45672,0
The Boofar,BO3ZBANDENG,"I like to write skits and plan YouTube videos when I have a good idea, no mic so I don't have commentary. I actually haven't even really started yet.",91,154,Tue Nov 08 23:59:14 +0000 2016,Please tell me this is the actual Hillary it would be hilarious https://t.co/gVo8nJfguE,"Congo, USA",No,0,1
David Geer,davidgeer11,Never forget that government is one of Satans hidden dynasties. Politically incorrect and proud of it!,1033,944,Tue Nov 08 23:59:14 +0000 2016,"RT @DrMartyFox: #ImVotingBecause 

We Must Save Babies From #Hillary &amp; #PlannedParenthood 

Who Will Kill A Baby Minutes Before Birth 

&amp; S",,Yes,1202,0
J McKenzie,sweetviolets1,,122,165,Tue Nov 08 23:59:14 +0000 2016,RT @esqonfire: I wouldn't want failing to vote against Hillary on my conscience &amp; you won't either so GO VOTE TRUMP #MAGA #ElectionDay #Ele,,Yes,121,0
Euan Thomas,EuanJ_Thomas,"A follower of politics, world issues, human and civil rights",650,1895,Tue Nov 08 23:59:14 +0000 2016,"RT @Fusion: ""Where are you? Injustice is here.""

On the eve of the election, Native Americans fighting for #NoDAPL have a message for Hilla",Melbourne,Yes,1045,0
OhSoSouthside,ShawtiBroCuz_,"A bit like SOCRATES, just a lil bit more CHOCOLATEY. #BULLSNATION #southernnotstate PSN: da_freshprince",683,626,Tue Nov 08 23:59:14 +0000 2016,"Tariq Nasheed: Black People Fear Trump's Racism, But Hillary Isn't Different  https://t.co/6ZpGd5XIYq",Chicago.Atlanta.Former.Latter.,No,0,0
T England,tjengland01,Music motorcycles and friends,67,173,Tue Nov 08 23:59:14 +0000 2016,RT @MarkDice: Do Hillary voters have to fill out their ballots in blood?  Vote for Trump and let's send that witch into retirement!! #Elect,United States,Yes,461,0
Charlie,ManOnTheMoonPGH,Unapologetic Faggotry,904,1124,Tue Nov 08 23:59:14 +0000 2016,"RT @bawbbyspears: Hillary Clinton: *breathes*

Trump supporters: https://t.co/UR1h1Gl9DM","Pittsburgh, PA",Yes,2381,0
Back to Just Chuck,cb55uic,"Just a dumb old Quality Guy. I suffer fools poorly, so if you are a snowflake, please block me. Word of warning, put me on a list and you will be blocked.",1638,1656,Tue Nov 08 23:59:14 +0000 2016,"RT @shelliecorreia: She looks better, and younger, than Hillary! https://t.co/aKPygVOsGL",,Yes,6,0
Keith James,vylancex,Father. Graphic designer. Gamer. GLBC. USAPL Powerlifter. Guitarist. YouTube rockstar. Follow the signs.,88,108,Tue Nov 08 23:59:14 +0000 2016,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO,"Cleveland, OH",Yes,1493,0
Alpha,SosaChamberIain,suh dude I'm definitely not @TheOGKooLAiD,752,471,Tue Nov 08 23:59:14 +0000 2016,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins

#Election",making your girl buy me food,Yes,2142,0
Politolizer,Politolizer,"The political news most trending on social media right now, as collected by Trendolizer",1236,825,Tue Nov 08 23:59:14 +0000 2016,Breitbart | The head of the DNC helped Hillary Clinton... https://t.co/RcyqejvDF4 https://t.co/5ZjJMBEy4H,,No,0,0
Unaffiliated,whyaffiliate,Washington Avenue Mural,7,23,Tue Nov 08 23:59:14 +0000 2016,RT @LouisFarrakhan: You will find out that Hillary Clinton deceived you just like all of the rest before. They promise you everything and g,,Yes,2275,0
MENLEY AF,Menley897, TX  UT  CA ,145,643,Tue Nov 08 23:59:14 +0000 2016,Whether you hate Trump or Hillary@ at least we ALL can agree: https://t.co/h1kBYOb2yW,"Odessa, TX",No,0,1
lauren,Itslaurennnnn_,volleyballvmhs 3/01/15,207,208,Tue Nov 08 23:59:14 +0000 2016,"RT @KaneZipperman: we don't care about Trump, we don't care about Hillary, we just want Cory back in the house","California, USA",Yes,244,0
brie,bbrie_,,299,193,Tue Nov 08 23:59:14 +0000 2016,"RT @__JonathanJay: me: hey how are you doing

random people: trump is a racist and Hillary is a criminal!!!!!!!!!!!!!!! 

me: oh ok.","Houston, TX",Yes,166,0
#AnonyMissLosAngeles,Anon_LosAngeles,#Anonymous We are legion. The corrupt fear us. The honest support us. The heroic join us. Expect us. #StrongerTogether #BlackLivesMatter #OpKKK #OpSafeWinter,3966,58,Tue Nov 08 23:59:14 +0000 2016,"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d",City of Angels ,Yes,2052,0
BAP,jayachanel00,,1219,2000,Tue Nov 08 23:59:14 +0000 2016,RT @jiujiuyulin: The only convincing argument for Hillary I've heard all year. https://t.co/qGWJn3ygLt,,Yes,72,0
Ydarb,_KingYdarb,"FL | If you're not First, You're Last!  Make America Great Again",571,514,Tue Nov 08 23:59:14 +0000 2016,RT @BasebalIy: Hillary bunts,,Yes,124,0
Jake007,Sck2StOmIck,"I'm an American who loves his country VERY VERY much ! I'm a Veteran USMC, , I'm retired and loving it ! I love to travel,I'm visiting ASIA at the moment !",113,177,Tue Nov 08 23:59:14 +0000 2016,"RT @TrumpTrainNewss: While The Polls are Still Open, FBI Agents Drop the Biggest BOMBSHELL on HILLARY! https://t.co/NTLOjeIUeo https://t.co",Republic of the Philippines,Yes,3,0
Deplorable David,DmcpartlDavid,America is my home and I am proud of her.,461,358,Tue Nov 08 23:59:14 +0000 2016,"RT @KingsandLords: @MaddieAndMichi @enjoynChi @LilSteelerGirl @DebAlwaystrump
TRUMP 52%
HillARY 43%
JOHNSON 3%
UNDECITED 2%
USA LANDSLIDE",Merdyth hill rd,Yes,20,0
madison,madisonelenaaaa,01/07/16 10months,129,59,Tue Nov 08 23:59:14 +0000 2016,"Any gay, bi or lesbian person who DIDN'T vote for Hillary.. you're a fucking idiot.","Dickson City, PA",No,0,1
Mr.R,ranpaq,,47,126,Tue Nov 08 23:59:14 +0000 2016,"RT @Stonewall_77: If This Isn't Torture, What is?
THIS is what Hillary Clinton explicitly defended at the third presidential debate.
",,Yes,458,0
alyssa,alyssanbarnette,,512,463,Tue Nov 08 23:59:14 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin","Huntington, WV",Yes,125833,0
Celina Bruner,celina_bruner,"snapchat: cbruner6 Instagram: celina_bruner My sin was great, Your love was greater",126,290,Tue Nov 08 23:59:14 +0000 2016,If they announce Hillary wins https://t.co/9kPFjpjekx,United States,No,199,266
,foreverjournie,,1851,808,Tue Nov 08 23:59:14 +0000 2016,I really hope Hillary wins. #ElectionNight,,No,8,5
Phenix Mae,TakeAJillPilll,I do not look like Lauren London. #BLM,3115,906,Tue Nov 08 23:59:14 +0000 2016,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN,God  you,Yes,3558,0
CB,clarisalbr,speed reading through twitter,667,557,Tue Nov 08 23:59:14 +0000 2016,"RT @AprilHayes_: Stay in line West Coast!
No to Hillary in the Primary! No in the General!
#ElectionNight #Election2016 #iVoted #MAGAx3 #Ji",,Yes,4,0
mau ,mauxf_,19 | snapchat:  mauridlt,352,276,Tue Nov 08 23:59:14 +0000 2016,"RT @aldairmaruz: if Hillary wins, i'll buy everybody who RTs this tacos and horchata.",UY.     M O N T E V I D E O,Yes,1883,0
,_brandonsantoyo,all of my tweets are political. also I follow an onion farmer.,128,203,Tue Nov 08 23:59:14 +0000 2016,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc,,Yes,5771,0
Charlie,charprat44,Land the plane!!! Sometimes you need a big wave to clean the beach!!!  Told my broker to find me a house on Plum Island -- 3 years ago!,152,552,Tue Nov 08 23:59:14 +0000 2016,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins

#Election",NY and Boston,Yes,2142,0
Beverly Teboe,BTeboe,News junkie. Love politics and talking heads. Retired. Married to best friend.,1475,2165,Tue Nov 08 23:59:14 +0000 2016,"RT @INTJutsu: Hillary destroyed evidence after she received a subpoena to turn over all emails.  She should be in jail for that alone!
#Ele","San Antonio, Tx",Yes,98,0
Jeannie Ruiz,jearuiz,,283,433,Tue Nov 08 23:59:14 +0000 2016,"RT @DrMartyFox: #ImVotingBecause 

We Must Save Babies From #Hillary &amp; #PlannedParenthood 

Who Will Kill A Baby Minutes Before Birth 

&amp; S",,Yes,1202,0
ShaolinDaGraveKeeper,sharlinsky,you'd be surprised,63,114,Tue Nov 08 23:59:14 +0000 2016,RT @Liberienne: Y'all ready for Bill Clinton to be the first lady? Hopefully Hillary cheats on him while in office.,,Yes,188,0
Tyra,tyramaniece,"Employee of Dunder Mifflin inc, paper company...",689,669,Tue Nov 08 23:59:14 +0000 2016,"RT @teenremark: We don't want Trump, we don't want Hillary, we just want Cory back in the house.",KY,Yes,1667,0
SeanK,diabadassss,#ImWithGainz #MakeAmericaSwoleAgain,1082,396,Tue Nov 08 23:59:14 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",North,Yes,73399,0
Definitive - Tim,MaggieMay2495,"On the Trump Train Working twards waking up as many as I can to the corruption within the government Proud Supporter of our Military, LEO's and 1st Responders",245,339,Tue Nov 08 23:59:14 +0000 2016,"Well Said!!! #ElectionFinalThoughts #Election2016  Sean Hannity: If Hillary wins, you own it https://t.co/QHAmNkVA0X",,No,0,0
Mark Pugner,REALpugner,Being blocked on Twitter is my sexual fantasy. transpride,204,135,Tue Nov 08 23:59:14 +0000 2016,"RT @mtracey: Did you know? Lena Dunham is not registered with any party in NY, so therefore could not have voted for Hillary in the NY prim",,Yes,3011,0
G,graciee_gilbert,UWF softball commit,627,476,Tue Nov 08 23:59:14 +0000 2016,RT @Mendevin_: Hillary Clinton Lost https://t.co/2dVJ5lYQ9g,"Chipley, FL",Yes,1681,0
Maxnotwell,Maxwell_Rei,,27,74,Tue Nov 08 23:59:14 +0000 2016,RT @MatthewKick: Choosing between Trump and Hillary #ElectionDay #myvote2016 https://t.co/JrPa4gKJBj,"Chico, CA",Yes,1730,0
Ivana,ranpogawa,i love maki nishikino  | not a furry,49,112,Tue Nov 08 23:59:14 +0000 2016,"RT @annalevinsonxx: Im TIRED of this ""crooked Hillary"" rhetoric do u know how many times Donald has broken the law let GO of ur misogynY ht",she/her    16,Yes,6164,0
AT SOUP,boylemansion,jo/ricardo  pan trans man  he/him  videogames  dishonored and witcher  biologist in training,310,155,Tue Nov 08 23:59:14 +0000 2016,"RT @aristotiIes: election 2016
bad end: donald trump
neutral end: jill stein
golden end: bernie sanders
true end: hillary clinton
secret en",condado portucalense,Yes,2825,0
sa,sarah_russell00,,468,307,Tue Nov 08 23:59:14 +0000 2016,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,,Yes,23031,0
MattiOGREEN,mattiOgreen,,18,26,Tue Nov 08 23:59:14 +0000 2016,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,North of Pennsylvania,Yes,23031,0
Bro,BrodyMorrow20,addicted to something. seek and you shall find. snap me brody2morrow #SnowGang,524,566,Tue Nov 08 23:59:14 +0000 2016,"RT @0997Raaaaquel: if Hillary wins and makes America shi**y, y'all better not start complaining and crying bc y'all should've voted TRUMP T",the 806,Yes,4,0
Startup Jobs,startupjob124,Model for talented and motivated #Entrepreneurs. @sfsaddle: http://t.co/X06tRdLQlS  @startupjob124:http://t.co/6D7hOrqlDx  @Startup124: http://t.co/mAWFckkUwT,569,448,Tue Nov 08 23:59:13 +0000 2016,How the FBI Reviewed Thousands of Emails in One Week - New York Times https://t.co/uW0xB7Hts1,"Palo Alto, CA",No,0,0
Guy Trujillo,guyxxxtrujillo,@ddsandovallll,163,219,Tue Nov 08 23:59:13 +0000 2016,RT @Michael_4O8: fuck Donald trump and Hillary Clinton  ima just move  to Hawaii ,,Yes,2,0
Fahey,mattfahey_17,Timon '18,336,324,Tue Nov 08 23:59:13 +0000 2016,"RT @NRich_5: If Hillary Clinton takes an early lead tomorrow nobody stress out, its just the Trump supporters haven't got off work yet",South Buffalo,Yes,22225,0
Linda Louise Jones,LindaLouJones13,,241,285,Tue Nov 08 23:59:13 +0000 2016,"RT @dmon4ever:  PODESTA UNCHAINED:

#HILLARY?

CRONYISM FOREIGN GOVT'S

https://t.co/7k87SrtzIm

#DrainTheSwamp
#ElectionDay
#myvote2016",,Yes,58,0
Daria,toroyyoo,#AllBlackLivesMatter MAKE AMERICA GAY AGAIN.,2005,2914,Tue Nov 08 23:59:13 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",in the trap,Yes,73399,0
James Ladalia,J_LadaliaDFI,NHL Department Manager for @dfinsider #DFI #DFS #NHL #Fanduel #Draftkings #FantasyHockey #NYR #METS,2928,885,Tue Nov 08 23:59:13 +0000 2016,RT @theScore: Hornets' Spencer Hawes wears 'Hillary for Prison' shirt. #ElectionNight https://t.co/VYazSTvy4M https://t.co/mMq2j0bUig,"Long Island, NY",Yes,63,0
Charley Austin ,CharleyAustin,The Official Twitter page of Country Artist Charley Austin.,920,2040,Tue Nov 08 23:59:13 +0000 2016,DONALD TRUMP'S PRAYER WARRIORS JUST DROPPED A BOMB ON HILLARY CLINTON...... https://t.co/POciJlO8XY,"Texas, USA",No,0,1
Ms. Juicy,sorryimfreddie,self hating asshole,783,620,Tue Nov 08 23:59:13 +0000 2016,RT @Sia: VOTE FOR HILLARY #imwithher ,hell/pizza hut,Yes,6609,0
Poetiksole,PoetikPoeta,Poetry is my Dope~Music is my Bitch~Art is my 4Ooz~ IG: @PoetikSole she hacked my Twitter name,1196,1127,Tue Nov 08 23:59:13 +0000 2016,@3_14159265xPi I don't think Hillary is a great candidate either but Trump is a bigot and a half,Where I want to Hide,No,0,0
bosch_sam,YouTubeSamLags,6K Subscribers 3M Views,41,60,Tue Nov 08 23:59:13 +0000 2016,@fouseyTUBE I'm not surprised that Fousey Tube supporters are voting for Hillary,,No,0,0
Proud American,zoombouse,Trump the way!I'm proud mother of 2 sons-college-navy seal -established business men -husband grad of Missouri U retired postal -God first!,1070,684,Tue Nov 08 23:59:13 +0000 2016,RT @PixlProphet: @NC5_JasonLamb @mitchellvii @NC5 So WTF is Hillary even a contender!?,"Missouri, USA",Yes,1,0
Brenda Jones,bjonesbrazil,"A Learner & Teacher, in that order. A Passionate Voice. Opinionated Christian.",276,644,Tue Nov 08 23:59:13 +0000 2016,RT @WeNeedTrump: Twitter wants Donald Trump. 264K retweets for Donald Trump. 35.6K retweets for Hillary Clinton. #MakeAmericaGreatAgain htt,OBX NC,Yes,370,0
christina colose,christinaxxxooo,  Fredonia,1688,715,Tue Nov 08 23:59:13 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin",,Yes,125833,0
 Lee McSleigh ,LeeMcVeigh,no i will not delete this #StopLeeMcVeigh,4431,692,Tue Nov 08 23:59:13 +0000 2016,RT @souljaboy: I hope Hillary win fuck trump stupid ass,"Brighton, England",Yes,39419,0
Sheryl Brocato,mamacato57,,133,228,Tue Nov 08 23:59:13 +0000 2016,RT @NewtTrump: RETWEET THIS LIKE CRAZY: Hillary's guilty of 70-100 violations of the US Constitution's Emoluments Clause and the media refu,,Yes,11262,0
GIANT918,GIANT918,Cashin' Checks and Crackin' Necks.,295,1568,Tue Nov 08 23:59:13 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,Dirty Jersey,Yes,15271,0
angel,AgelinaaPaulina,just go,448,84,Tue Nov 08 23:59:13 +0000 2016,RT @PopCrave: Rihanna wearing a shirt of her wearing a Hillary Clinton shirt is everything.  https://t.co/xqC3zfoJyZ,,Yes,549,0
alize,vliz3,mchs varsity wrestling 102 / spooky / b.c.p,673,619,Tue Nov 08 23:59:13 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",cutting weight,Yes,73399,0
Phoenix Yvonne,phoenixyvonneee,There are so many beautiful reasons to be happy.,368,439,Tue Nov 08 23:59:13 +0000 2016,"RT @abbisprong: ""Hillary Clinton lost"" https://t.co/U95VhqUoDb","Garrett, IN",Yes,238,0
Chris Lenahan,LenahanChris,,56,84,Tue Nov 08 23:59:13 +0000 2016,"RT @weknowwhatsbest: Should Hillary win, the first item marked on her calendar is to revisit the black community exactly 4 years from now f",,Yes,2920,0
Trump Wins!,Diamondrosegrfx,"GOD  JESUS CHRIST  FAMILY  USA  IF YOU'RE DEPLORABLE, FOLLOW ME  OFFENDED? NOTHING HERE FOLKS, MOVE ALONG  #TrumpPence16",21983,16290,Tue Nov 08 23:59:13 +0000 2016,"RT @surfermom77: For 30Yrs. I, Hillary Clinton Have Achieved Every Method of Corruption &amp;Cheated Bernie 2 Be The Democratic Nominee.
NOW I'", I Am From Planet Earth ,Yes,26,0
Politically Rich,politicallyrich,,414,398,Tue Nov 08 23:59:13 +0000 2016,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK,,Yes,42,0
Denisha.,SteezyNeesh,"dipped in butta. The bay area raised me, but I'm getting my degree from the south. 2017 ",794,199,Tue Nov 08 23:59:13 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",where we dance a lil different,Yes,73399,0
FaithBackRubsPolitcs,FaithRubPol,The Voice of One Hashtagging in the Wilderness. #Christian against Trump from day 1. Grace above judgement.   Apologetics: @FaithRubApolo,10205,9828,Tue Nov 08 23:59:13 +0000 2016,"Trump's campaign only survives by an Orwellian perversion of truth

Hillary is normal. 

Trump is the exaggerated evil character in a movie.",,No,5,4
da baby,ligayarain_,overdosed on happiness,351,932,Tue Nov 08 23:59:13 +0000 2016,RT @landry_kameron: Hillary voters will be in the lead with the polls all morning because republicans have to get off work before they can,ITS LIT,Yes,17,0
Brad Williams,Williams_94x,"These walls are funny First you hate em, then you get used to 'em. After long enough, you get so you depend on 'em. That's 'institutionalized.' SC- Williams9412",214,504,Tue Nov 08 23:59:13 +0000 2016,RT @ltsDonaIdTrump_: Hillary Clinton's da sells avon,Scotland,Yes,830,0
(((Nasty Woman J))),TVnPolitics,"Politics...all day, every day until November (((2)))8th. The quote in my cover picture is from Donald Trump, People Magazine 1998. He was right about that too.",334,389,Tue Nov 08 23:59:13 +0000 2016,RT @freckledbutt: I just got real damn emotional over hillary's suits y'all https://t.co/PTgVxZyTyD,Sanity Land,Yes,1887,0
Angelica M.,Angiema23Mata,,55,173,Tue Nov 08 23:59:13 +0000 2016,@JoeyGraceffa I'm with her HILLARY,"Roanoke, VA",No,0,0
