User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Julie H Saunders,JHSaunders,"Freelance writer, ballroom dancer, Disney expert and mom of two grown sons",190,373,Mon Dec 12 02:55:11 +0000 2016,"RT @funder: Breaking:Trump started doing business in Taiwan in 2008 #TrumpLeaks
#FridayFeeling #msnbc #cnn @JoyAnnReid @maddow @Lawrence @c",NC,Yes,1504,0
Nate,NateInPhilly,"I am a proud American First, a Democrat second, passionate about travel and have visited 77 countries on 6 continents. #ImStillWithHer",868,1465,Mon Dec 12 02:55:11 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,"Philadelphia, PA",Yes,131,0
eNewsPR Denmark,eNewsPR_DK,"eNewsPR DK specialiseret sig i professionelle, internationale, flersprogede # PR, med fokus p #erhvervslivet, #rejser, #nyheder og #markedsfring.",205,291,Mon Dec 12 02:55:11 +0000 2016,Donald Trump varsler opgr med USA's et-Kina-politik https://t.co/rYLsgKYXyA #nyheder #News,"Kbenhavn, Denmark",No,0,0
Isabel Miguelina,Isabel__Jones,consumer of food. internet life. what are sleep vegan. sc- iziluv,525,505,Mon Dec 12 02:55:11 +0000 2016,"RT @RealRussBaker: When even CIA and NSA think Trump and his Strangeloves are wacko, you know things are gonna get more interesting",Honeymoon ve.,Yes,13,0
Web20 watch,Web20watch,All the latest breaking news about Web 2.0,1614,2024,Mon Dec 12 02:55:11 +0000 2016,Trump blasts NBC on Twitter - Politico https://t.co/yjrZ8ygjie,,No,0,0
chuckbrixey,chuckbrixey,single independent West Seattle mechanic,29,272,Mon Dec 12 02:55:11 +0000 2016,@realDonaldTrump @NBCNightlyNews @CNN shut the fuck up Trump you piece of shit it sucks when they print the truth huh you lying bastard,west seattle wash.,No,0,0
Granola Mom ,thegranolamom,"Sharing and Caring. #parenting and #educational advice for #Natural birth, #mothering,  Sustainability  , #healthy snacks & meals  
Rooted in Love. ",725,973,Mon Dec 12 02:55:11 +0000 2016,@MMFlint youtube riddled with fake comments on trump videos https://t.co/mXOPLfJCmb,Ireland,No,0,0
Scott Ramsay,ramsay_scott,2. God pursues a Love relationship with you which is real and personal.,61,131,Mon Dec 12 02:55:11 +0000 2016,"RT @YoungDems4Trump: Media: 
""Trump's racist""
""Trump's fascist""
""Trump's sexist""
""Trump's hitler""
""Trump's a clown""
""Trump's not serious""
""","Stephenville, TX",Yes,403,0
Turn Tennessee Blue,TurnTNBlue,Just a simple guy in Tennessee who is at wits' end with Republicans in this state and across the nation. Committed to turning it all BLUE. #TurnTNBlue #BlueWave,390,659,Mon Dec 12 02:55:11 +0000 2016,RT @France4Hillary: Trump: 'Nobody really knows' if #ClimateChange is real. Um... Apart from every scientist who works on the subject?! Idi,"Tennessee, USA",Yes,386,0
Laura Kuehn,LKuehn4,Zankie AF~Zach Rance and Frankie J Grande are magical together~Grandtourage~Zacharoo,530,1377,Mon Dec 12 02:55:11 +0000 2016,"RT @kurteichenwald: Putin staff consultant re: Trump choices: ""This is a fantastic team!""
Remember when Romney said Russia biggest threat?",Chicago,Yes,182,0
Matt Pisani,pisannd5,"Rutgers, Quinnipiac. Getting my masters in sports journalism. Huge music advocate. Retweets are not always endorsements.@OTB_SBNation @NetsBlogFS @Brook_Lin_Com",474,1905,Mon Dec 12 02:55:11 +0000 2016,"RT @kurteichenwald: When Obama used Dijon mustard, Fox attackd him 4 not using yellow mustrd (true) Yet they shrug when Trump says doesnt n","Cheshire, CT",Yes,4186,0
Value's Vector,pulpmarkets,Value investor. Retweet everything worth sharing,279,416,Mon Dec 12 02:55:11 +0000 2016,markets: RT business: Japan watches uneasily as Trump shakes up Taiwan-China relations https://t.co/nKcrVkG16N https://t.co/97oXvEhFa9,,No,0,0
TQuarles,Dewblue1,Everyday person ready to Make our Country Great Again #MAGA #DEPLORABLES #TRUMP #CONSERVATIVE,392,886,Mon Dec 12 02:55:11 +0000 2016,RT @TheDonaldNews: FBI Investigation Refutes CIA=&gt; Theres No Evidence Russia Tried to Help Trump https://t.co/lUPBb1wd0y #FoxNews #Tucker,,Yes,21,0
Dem80,Adriene26,"I am the proud mother of two wonderful sons and a lover of life! Principal, life-long learner, Ph.D. in Urban Leadership",146,499,Mon Dec 12 02:55:11 +0000 2016,"RT @AriMelber: Trump previously criticized Obama for missing intel briefings - inaccurate at the time, hypocritical now: https://t.co/301NA",,Yes,1194,0
fam lathrop,ibleedandstuff,"old enough to repay, young enough to sell",224,406,Mon Dec 12 02:55:10 +0000 2016,"RT @Steven_Strauss: Trump: Obama is a Kenyan Muslim
Fox: America needs to hear this 

CIA: Putin tried to rig election for Trump 
Fox: we c",,Yes,10781,0
Robert Nemanich,RWNemanich,"59, National Elector to 2016 Electoral College, P/Tblogger at heart liberal-activist, former serial entrep'eur; educator in HS Math",156,474,Mon Dec 12 02:55:10 +0000 2016,"RT @funder: Breaking: We are filing complaints for treason tmrw on Trump, McConnell, Giuliani &amp; James Comey.

#DworkinReport #TrumpLeaks Ru","Colorado Springs, CO",Yes,2458,0
Rejuvaphan,SkyLaser3,,112,355,Mon Dec 12 02:55:10 +0000 2016,RT @abctweet100: Trump's Antagonistic Rhetoric Towards China is Dangerous-His Lack of Diplomacy Shows Inexperience &amp; Stupidity #News  https,,Yes,35,0
KGB agent MoabRocks,plowman_robert,Lover of all things Jeep. Married to my soulmate. Christian and proud of it. Glad to be a part of #TrumpPence2016. Putting me on any list gets U blocked,813,1190,Mon Dec 12 02:55:10 +0000 2016,RT @CarlBullock16: Trump-Themed Star Wars Posters Featuring MILO Spotted Around Rogue One Premiere Area https://t.co/B34ZMfBMLX https://t,"Vacaville, CA",Yes,1,0
Lakshmi,Synergism3,,381,222,Mon Dec 12 02:55:10 +0000 2016,"RT @JuddLegum: 4. Bolton called it a ""false flag,"" which is a favorite term of InfoWars, the people who brought you pizzagate https://t.co/",,Yes,53,0
Chris B,thisischrisb,"Software Engineer. Python, Django, JS, QA dude. Book, film, tv, music lover. Learner of things. Interests: AR/VR, automation, infosec.",361,1471,Mon Dec 12 02:55:10 +0000 2016,Donald Trump is running the least popular transition in decades https://t.co/PQcc5AoQjL via @voxdotcom,"Tulsa, OK",No,0,0
libby,LibbySwenson,Harry Styles enthusiast/ nasty woman,292,398,Mon Dec 12 02:55:10 +0000 2016,"RT @swin24: Today, Trump says he doesnt want anyone hacking the U.S.

In July, he called on Russia to hack the U.S. govt.

https://t.co/",Wisconsin,Yes,1044,0
Eric Bryan,EricBryan7,,111,1063,Mon Dec 12 02:55:10 +0000 2016,The Real Truth Behind The CIA Report Of Russian Hacking Electing Trump https://t.co/9BQBMwGGmP via @YouTube,,No,0,0
News Reader,bbdevices,,146,393,Mon Dec 12 02:55:10 +0000 2016,RT @tribelaw: Yup. That's exactly what he is. And now Trump tells us it's what he intends to be and do. https://t.co/6H5mmVEPkU,,Yes,26,0
Peter Kaufman,inklake,"I said, No tomatoes!",848,1579,Mon Dec 12 02:55:10 +0000 2016,RT @EricBoehlert: Trump can't find a single senior intel official to step forward and say Russia absolutely not involved in election?,neath Abrams Bridge.,Yes,390,0
RYAN D'CUNHA,INSOMNIAK_DJ,"No tolerance for injustice.
DJ and musicologist Liberal progressive. Expose bigotry and hate.
Love all music. Send me your songs and let's RT to the world. A&R",1018,2868,Mon Dec 12 02:55:10 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief","Burbank, CA",Yes,453,0
Netania Lim,NetaniaLim,Law/arts student | bibliophile | coffeeholic | flower aficionado |  ite inflammate omnia  #alwayswithher,151,196,Mon Dec 12 02:55:10 +0000 2016,RT @davidfolkenflik: Did not expect this exegesis of gaslighting and its relationship to current day politics from Teen Vogue https://t.co/,"Melbourne, Victoria, Australia",Yes,1378,0
LostLorelai,llostgirl,My life is like a telenovela with a better soundtrack. Sometimes.,384,596,Mon Dec 12 02:55:10 +0000 2016,RT @ghefrentte: Quando tem brasileiro apoiando o Trump na timeline https://t.co/PzmbxQaAhb,Stars Hollow,Yes,3,0
Adriana,Iron_Mountains,"    ,       http://t.co/hDsXfWkFXK",2292,2482,Mon Dec 12 02:55:10 +0000 2016,Trump on Twitter #news,Heaven,No,0,0
gnortsmrAecnaL,ArmstrongLance3,GCU '20,338,1117,Mon Dec 12 02:55:10 +0000 2016,RT @elijahdaniel: that time I became a best selling author because I wrote a 20 page trump erotic novel https://t.co/DSq421WtkJ,,Yes,50170,0
Sarcasmo Puro,rolmarjr,Soy experto fingiendo que la opinin de los dems me importa,131,169,Mon Dec 12 02:55:10 +0000 2016,The Washington Post and The New York Times reported on Friday that American intelligence agencies had concluded... https://t.co/T1VSGIBRjQ,Honduras,No,0,0
NeuroEd,innaroz,"Neuro-psycho-educator, Physician, & Publisher
Standing for Common Sense, Creative Thinking, Loyalty, & Patriotism
Against Brainwashing, Corruption, PC, & Deceit",283,352,Mon Dec 12 02:55:10 +0000 2016,RT @vivelafra: THE RUSSIA HOAX: Julian Assange acknowledges murdered DNC staffer Seth Rich was Wikileaks' source.  Why is MSM covering this,,Yes,2469,0
Rusty Shackleford,gooberspa,"Nothing to see here, move along.",957,446,Mon Dec 12 02:55:10 +0000 2016,RT @Nate_Cohn: I guess the Trump-Bolton case is that there were 2m illegal votes and a CIA false flag op in one of the greatest victories i,Parts Unknown,Yes,104,0
Freedom Fighter,themayorofoc,"Gun Toting, Freedom loving, Flag Waving, God Loving, Red Blooded American!",74,166,Mon Dec 12 02:55:10 +0000 2016,RT @V_of_Europe: Trump: Democrats Just Suffered One of Greatest Defeats in History of Politics  https://t.co/L255CE0Kjp,,Yes,6,0
Greg Scribbler,agscribbler,,252,852,Mon Dec 12 02:55:10 +0000 2016,"RT @TheRickWilson: The word ""intelligence"" doesn't mean what Donald Trump thinks it means in this case https://t.co/Nxsmr3770D",,Yes,95,0
Science World,ScienceWorld9,All the latest breaking news about Science,5305,4232,Mon Dec 12 02:55:10 +0000 2016,What Future Awaits The Science Department Under Trump Administration? - iTech Post https://t.co/n7AuypEgSY,"CANADA, Thunder Bay ",No,0,0
Diane Miller,DiMill46,,29,248,Mon Dec 12 02:55:10 +0000 2016,"RT @paulkrugman: Between Comey and the popular vote, you can make a strong case that Trump victory was fundamentally illegitimate. But wher",,Yes,1910,0
"Miguel Sanchez, eh?",lobster_dog,lowlife,186,250,Mon Dec 12 02:55:10 +0000 2016,@thesilentshore someone from Trump's campaign has it,6ix,No,0,0
Taiwan News show,TaiwanNewsshow,Tweeting about top fantasy Taiwan  stories,1312,1874,Mon Dec 12 02:55:10 +0000 2016,Trump Suggests Using Bedrock China Policy as Bargaining Chip - New York Times https://t.co/xXMYtBPAjI,,No,0,0
World News,worldnews134,All News one Account,211,0,Mon Dec 12 02:55:10 +0000 2016,Trump on Twitter https://t.co/tDs5YV8EXt,Worldwide,No,0,0
Dessy,DessyFenix,"College Student, BeyHive, Sci-fi geek, give me KH3 NOW.
Watch my queer ass bounce to the next... ",282,496,Mon Dec 12 02:55:10 +0000 2016,"RT @ericgarland: Trump - a moron - is probably unlikely to take the whole enchilada, but that's perfect. If he gets close enough, he can cr",Middle of Nowhere,Yes,119,0
Despina Kaddouri,DespinaKaddouri,,276,1777,Mon Dec 12 02:55:10 +0000 2016,RT @GavinNewsom: Trump put down U.S. intelligence agencies rather than acknowledge Russia's involvement in the election. His priorities her,"Huntersville, NC",Yes,1857,0
Glenn Little,GlennLittle5,,747,1059,Mon Dec 12 02:55:10 +0000 2016,RT @dmartosko: DOCUMENTS: Trump was RIGHT about $4+ billion cost for new Air Force One planes https://t.co/TaHdJGufsN via @MailOnline,,Yes,1685,0
Lizzy B StillWithHer,respectinc,"Live for good politics, good food & wine, good books, good football, good teachers, good gardening & good news from the doctor",1522,1449,Mon Dec 12 02:55:10 +0000 2016,RT @jayrosen_nyu: 5/ From Trump a steady flow of easy-to-check lies as both a show of power and to cast the press in the role of petty but,"Atlanta, GA",Yes,319,0
Nicole Cynthia Lane,NicoleCynLane,"Mother to 2 beautiful children, Cameron & Kara; Executive Assistant at Maple Leaf Foods; Winning the lottery in the very near future",60,186,Mon Dec 12 02:55:10 +0000 2016,"RT @ananavarro: Been off-line for hours vicariously suffering @MiamiDolphins' game...tell me, has Trump named Putin ""Special Advisor to the","Alliston, Ontario, Canada",Yes,698,0
Reagan's Man,cbrownx,"American, U.S. Air Force vet, VN Vet, Conservative, Republican, Constitutional Student, Free Enterprise Champion
Proudly blocked by Montel Williams!",2749,3875,Mon Dec 12 02:55:10 +0000 2016,RT @mikandynothem: Ruth Bader Ginsburg said she would resign if Trump won. Hit the road lady! That will give Trump even more Conservatives,,Yes,116,0
WITrumpGirl,ckensingtn,#PresidentTrump #VPMikePence #Trump45 #PEOTUS #MAGA #TrumpTrain #Transition #DrainTheSwamp,2296,2131,Mon Dec 12 02:55:10 +0000 2016,"RT @AriFleischer: If it's wrong for Trump 2receive royalties as EP of his TV show, was it wrong for Obama and Hillary 2receive royalties fo","Milwaukee, WI",Yes,980,0
Frida Yadira,yytirado,,48,270,Mon Dec 12 02:55:09 +0000 2016,RT @Reuters: McCain to Trump on Russian hacking: 'The facts are there' - CBS https://t.co/QoesspVeoq https://t.co/pP6xj54U5Q,"San Diego, CA",Yes,387,0
wtf is going on,knew777771,50/50 dog/cat; don't censure your alarm bells; don't demoralize urself. I say Pro-America therefore Anti-Trump. Top tweeter of best info about wtf is going on,98,448,Mon Dec 12 02:55:09 +0000 2016,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9,"Washington, USA",Yes,749,0
Claudia,Hehe24Small,Stunned by election 2016. Hillary supporter! Trolls and haters will be blocked! Please NO lists.,360,278,Mon Dec 12 02:55:09 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief",,Yes,453,0
Walkileaks,walkileaks,"24Hr Real-Time Breaking News 
#follow4follow #parodyfollowtrain 
#InstantFollowBack 
#OpenFollow #AutoFollowBack 
#followback #followforfollow #like4follow",376,753,Mon Dec 12 02:55:09 +0000 2016,"Despite scientific consensus, Trump says nobody knows if climate change isreal https://t.co/JmMs384wfv",United States,No,0,0
Dina,Dina_Tan73,"If you chose a blithering idiot to fix your problems don't blame the outside world for you life,it's your thinking process!",208,132,Mon Dec 12 02:55:09 +0000 2016,@FieldDiamond @TheBudgetGuy @RuthMarcus we'll never know with a malignant narcissist and a sociopath like Trump ppl are disposable 4 him,United States,No,0,0
Ron G,alfredenmn,,260,363,Mon Dec 12 02:55:09 +0000 2016,"RT @DanRather: Actually people do know climate change is real - like scientists and almost every other head of state in the world.

https:/","New York, USA",Yes,392,0
MyPresidentTrump,FaithFlaherty3,Hi :) #TrumpTrain  #MakeAmericaGreatAgain #AmericaFirst @realDonaldTrump @mike_pence @DanScavino #GodBlesstheUSA  #SpiritCooking cult ,11693,10997,Mon Dec 12 02:55:09 +0000 2016,"RT @jmaboshie: Im Vladimir, i stole the election for #Trump but I let Hillary win the popular vote. I forgot to rig that part. My bad. Won'",United States,Yes,9,0
Anjie Taylor,Anj_T,"Rooted in Bmore, now in LA. Family-my love. Pop culture, travel, #Ravens, books-my passions. 2x Emmy-winning producer. All opinions my own. Snapchat Anj.Taylor",781,1374,Mon Dec 12 02:55:09 +0000 2016,RT @liamstack: Now that Twitter has cracked down on the pro-Trump bots the top replies to @realDonaldTrump are mostly comedians mocking him,,Yes,19,0
Connie,laurine3215,I believe in America and Americans. i don't believe one word from pathalogical liar Trump's mouth. He is a traitor to America and Americans. #locktrumpup,493,536,Mon Dec 12 02:55:09 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn",Proud Yooper / U.P. Michigan ,Yes,80,0
Canexicana ,tammy_wesa,"I'm on the greatest adventure ~ My Life.

Canadiana/Mexican
Mom to Seor Pikachu amazing Chihuahua!
Not into fascism; racism or random p*ssy grabbing.",572,600,Mon Dec 12 02:55:09 +0000 2016,RT @DavidCornDC: Why Donald Trump appointing John Bolton to any post is crazy...even for Trump: https://t.co/KjbZP4B4Z3,,Yes,77,0
jorge Luis Cardenas,jorgelcardenas,"Periodista  
instagram: jorgecardenasrueda.
Cuenta Personal",2408,4997,Mon Dec 12 02:55:09 +0000 2016,"Domingo de terror, Pnico en la torre financiera Trump muerte al  $ x bs 100, frontera y ruta area closed banca en pico de zamuro game over",Caracas/Venezuela,No,0,0
Rachman @Works,rachmanworks,,73,536,Mon Dec 12 02:55:09 +0000 2016,RT @CNBC: BREAKING: Trump picks Exxon Mobil CEO Tillerson to be his Secretary of State - @NBCNews,,Yes,1011,0
Online Marke tmix,OnlineMarketmix,All the latest breaking news about Online Marketing,3930,4860,Mon Dec 12 02:55:09 +0000 2016,Trump blasts NBC on Twitter - Politico https://t.co/QT0I53g8RT,,No,0,0
Helen Eckard,HelenEckard,Ex NYer Fighting for our Republic one tweet at a time.,96,216,Mon Dec 12 02:55:09 +0000 2016,"RT @funder: Breaking: We are filing complaints for treason tmrw on Trump, McConnell, Giuliani &amp; James Comey.

#DworkinReport #TrumpLeaks Ru",,Yes,2459,0
