User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Ryan Bastek,RyanBastek,As seen on C-SPAN 3. The views expressed by me are not necessarily endorsed by me. Retweet/Follow  Endorsement,257,1086,Tue Nov 08 23:59:58 +0000 2016,Secure in my fallout shelter as I await the election results to be broadcast over shortwave radio.,Florida,No,0,0
Best Friends,BestFrenz,GET OUT & VOTE TRUMP! #MAGA #MAGA3X! Shaun King is white #TalcumX. #BLM is terror org. #CharlesWade is #BLM felon human trafficker n fat,277,315,Tue Nov 08 23:59:58 +0000 2016,"RT @cernovichsdog: If I self identify as a human on Election Day - can I vote for Donald J. Trump? 

#MAGA3X https://t.co/tI8GFaKpxb",,Yes,473,0
imwithsix,Sixkiller1835,Artist,525,1976,Tue Nov 08 23:59:58 +0000 2016,"RT @JamesOKeefeIII: WOW! Caught more #VoterFraud in N Philly. Election workers caught BREAKING THE LAW. #VeritasIsEverywhere Stay tuned, co",San Francisco ca,Yes,3489,0
Wu Ming,twlldun,"The tragedy of your time, my young friends, is you may get exactly what you want.",11608,1598,Tue Nov 08 23:59:58 +0000 2016,@whoislukecusick @youngvulgarian I sneakily unretweeted days ago to prepare for election night.,,No,0,1
Deborah,mushoe01,"Domestic violence advocate and public speaker. my inspiration comes from God and my family.. I'm a survivor not a victim ..To thy own self, be true Shakespeare",211,668,Tue Nov 08 23:59:58 +0000 2016,2016 Presidential election projections https://t.co/XsDzlPJXNu,Martinsville va,No,0,0
Tina,Professor3535,Mississippi State alumni,170,816,Tue Nov 08 23:59:58 +0000 2016,"RT @TamEdwards6abc: Women are flocking to Susan B Anthony's NY State gravesite, leaving their ""I Voted"" stickers on headstone, in honor of","Tupelo, MS",Yes,4906,0
tennisballbondi,tennisballbondi,,119,613,Tue Nov 08 23:59:58 +0000 2016,RT @businessinsider: WORLD'S BIGGEST HEDGE FUND: Stock markets around the world will tank if Trump wins https://t.co/E3uNuK6fMw https://t.c,,Yes,45,0
#notmypresident,cbooooob,fuck donald trump,23,46,Tue Nov 08 23:59:58 +0000 2016,RT @SenSanders: Election Day should be a national holiday so that everyone has the time and opportunity to vote.,Hell,Yes,28831,0
Eric Nemchock,nemchocke,Chicago Sky season ticket holder and WNBA writer for @FanRagNBA. Psychology geek and the biggest introvert you'll (n)ever meet. #INFJ,691,640,Tue Nov 08 23:59:58 +0000 2016,"RT @KellyScaletta: ""Active shooter situation"" is NOT something we should see on election day. It's beyond despicable.","Elmhurst, IL",Yes,3,0
Michael Becker,superjaberwocky,I'm the online editor of the Bozeman Daily Chronicle. Once called a warrior for thoughtful posting. Mostly fits.,1443,780,Tue Nov 08 23:59:58 +0000 2016,RT @eidietrich: Hot take from @TheOnion on Montana's role in the presidential contest. HT @CarterTroy https://t.co/r6qISw9lYx,"Bozeman, MT",Yes,2,0
Johnny 1 Likes,FM1888,Stramash notes from the blootered,148,764,Tue Nov 08 23:59:58 +0000 2016,@Bro_Pair  I think my ceaseless tweeting about the election to my 140 porn-bot followers has prevented a Trump victory.,,No,0,0
Stuart in Vancouver,vancouverstuart,Secondary Special Education teacher. Passionate about public and natural spaces. Elected Green Party Park Commissioner. RTs  endorsements,1471,800,Tue Nov 08 23:59:58 +0000 2016,"RT @StephenKing: The ugliest election in living memory is almost over, but the polls are still open. VOTE, PEOPLE. Do your job.","Vancouver, Canada",Yes,8338,0
WVPE Public Radio,wvpe,Your NPR station for Michiana,2168,477,Tue Nov 08 23:59:58 +0000 2016,Explore online results while listening to 88.1 WVPE Public Radio https://t.co/wUtnOPMt4D,"Elkhart, IN",No,0,0
Craig Barker,cdbarker,"We fight for better days. --CDB   

Never attribute to malice that which can be adequately explained by stupidity, but don't rule out malice.",1463,925,Tue Nov 08 23:59:58 +0000 2016,"@stefanielaine Hey, this is our first election night as like, friends, this is fun!",Michigan,No,0,1
Mike Whyatt,Whyatt,"SNS Director of Coaching, Husband & Father. Views are mine.",383,49,Tue Nov 08 23:59:58 +0000 2016,@CAC_ACE Making Ethical Decision @SoccerNS BMO Facility. Somewhat funny that this is being offered on the eve of th https://t.co/RhojWX4Oqr,"Halifax, Nova Scotia",No,0,0
jc,NetflixChili,aspiring to a 1:1 follower ratio,335,373,Tue Nov 08 23:59:58 +0000 2016,RT @ComplexMag: We're live blogging the series finale of Americajoin us! https://t.co/UYu2z42U0g https://t.co/A2QXki1sar,777,Yes,36,0
Mark Jones,markjonesaudio,GSD24/7,154,118,Tue Nov 08 23:59:58 +0000 2016,RT @ContenderGame: All domestic shipping at TheContender.us is FREE today! Treat yourself for surviving this insane election! Code: Election,"Greenville, SC",Yes,4,0
U.S. Dept. of Fear,FearDept,Timendi causa est nescire,59096,1,Tue Nov 08 23:59:58 +0000 2016,RT @sexbsex: Lmao people are so brainwashed they get so scared. What a fear induced election. Ah almost done....,"Washington, D.C.",Yes,6,0
Travis D,tdoyle_86,,702,3149,Tue Nov 08 23:59:58 +0000 2016,"RT @MannieMforever: BREAKING: Florida Election Employees Caught Faking 1,000's of Stolen Absentee Ballots in Massive Voter Fraud https://t.",,Yes,325,0
Austin,Amac_16,sc: amac16 #ChicagoEDMfam #MelloGang #Basshead #GRIMEMATTERS,522,360,Tue Nov 08 23:59:58 +0000 2016,"RT @immigrant4trump: If you make this go viral, Trump will win. It's about 2 minutes that makes the choice in this election crystal clear h",,Yes,45857,0
e r i c,PARGANEXTDOOR_,ig | @pargafit,639,428,Tue Nov 08 23:59:58 +0000 2016,RT @kayyebby: your wcw thinks election day &amp; inauguration day are the same thing lmao https://t.co/V1aloSIhj0,,Yes,9904,0
Jacob Clark,JacobAClark13,Former Student of Texas A&M University.  Former Corps of Cadets E-2 Rebel. Class of 2013. Texan. Writer. Gamer. Human Being. Lover of New Zealand and a Kiwi.,268,1046,Tue Nov 08 23:59:58 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP",Texas,Yes,842,0
FAOUiFunny,FAOUOfficial,follow me on Instagram  https://t.co/yymGFJs0oJ,194,166,Tue Nov 08 23:59:58 +0000 2016,Gary watching the election like https://t.co/De5EWO7hp8,,No,0,3
Josh Templet,joshtemplet,"I'm 35, 5'9 (5'11 with shoes on), 245-255 lbs.  I'm a Christian.  I can type up to 149 wpm with 2 fingers.  I graduated from St. Amant High School in 2000.",286,1979,Tue Nov 08 23:59:58 +0000 2016,voting in the U.S. Election,"St. Amant, LA",No,0,0
Alma Alicia Gonzalez,lunaazul70,Live N' Learn Not Just Live!Vive Y Aprende No Nadams Vivas!Believe In The Power with in You!Cre En el Poder Interior!Don't Forget To Smile!NTeOlvides,297,1178,Tue Nov 08 23:59:57 +0000 2016,"https://t.co/64CmtER4Ly
Live coverage: Election Day 2016 coverage with Katie Couric, Matt Bai","North Hollywood, Los Angeles",No,0,0
 FUCK TRUMP  16,turtlejauregui,i'm whipped for @eclipsekordei,6850,267,Tue Nov 08 23:59:57 +0000 2016,finally the election coverage is starting,florida  natalee,No,0,1
James The Deplorable,JebLadat,"Just an average guy working and trying to live a good life. Veteran,Seminole Fan,Coke Fanatic, Gay,Christian,Conservative,Trump Supporter. Vote #TrumpPence2016.",214,185,Tue Nov 08 23:59:57 +0000 2016,"RT @JamesOKeefeIII: We just caught election officials telling people who to vote for, crime Under 25 PS 3031.11. I will tag both you and @D","Illinois, USA",Yes,4267,0
Tom Matthews,teokee,American. Saved by Gods Grace. Husband. Father. Army Vet. Live in Teokee Tennessee.,6339,6619,Tue Nov 08 23:59:57 +0000 2016,RT @DonaldJTrumpJr: This election my dad did not spend time raising $ from the billionaire elite. Instead he spent time talking to the Amer,,Yes,2853,0
He's my POUS eddyed,waterfunus43,I drove truck for 25 years. after a bad accident. I'm now disabled. I have 4 wonderful daughters who gave me 6 great grandkids. Donald Trump is my POUS no list,359,882,Tue Nov 08 23:59:57 +0000 2016,RT @DonaldJTrumpJr: Media elites have done everything they can to stop Trump. WE THE PEOPLE will rise up and take back America! #Trump #Ele,,Yes,1925,0
MM Wiley,Meganwiley204,Working on my 2nd Masters degree hoping to make the world a better place!,730,769,Tue Nov 08 23:59:57 +0000 2016,RT @DonaldJTrumpJr: Media elites have done everything they can to stop Trump. WE THE PEOPLE will rise up and take back America! #Trump #Ele,United States,Yes,1925,0
AMEREXITP A I N  S,von_non_,https://t.co/aLg5JZ3fU2 KXHE,1293,1642,Tue Nov 08 23:59:57 +0000 2016,@FareedZakaria would you like to get in an election prediction?,"San Francisco, CA",No,0,0
Brett,BrettSpielberg,,275,248,Tue Nov 08 23:59:57 +0000 2016,"RT @netsirk12: It's Election Day. Regardless of the outcome, I hope and pray that I never have to hear ""Fight Song"" ever again. #ElectionDay",New York,Yes,2,0
gene parmesan,sofiafromkorea,"half girl, half robot, half ravioli",420,333,Tue Nov 08 23:59:57 +0000 2016,RT @rollcall: We're 2 hours away from the first set of major poll closings. How to watch election night: https://t.co/Bx1NZhAGPH https://t.,,Yes,12,0
Juanra,jjrbs,Espaa (Spain),355,252,Tue Nov 08 23:59:57 +0000 2016,RT @google: See #ElectionDay results unfold in real time on Google Search  https://t.co/dKfOxCFm2m https://t.co/CnCrDxVEfq,Majadahonda (Madrid),Yes,1930,0
Mary E. Barnes,MaryEBarnes,Abstract/Surrealist Photographic Artist/Gypsy Crystal Scryer. Living Fractured and Dangerous.,2592,4990,Tue Nov 08 23:59:57 +0000 2016,RT @goodtobeme0: @goodtobeme0 States Poll Prediction of Election 2016 11/07/2016(Final)                  https://t.co/glH58Brt0W  @StatesPo,Eastern PA,Yes,1,0
Louis Fisher,sueludad,76yr. Old With Eye's Wide Open,39,72,Tue Nov 08 23:59:57 +0000 2016,RT @HuffPostPol: This election was colossally dumb and we're all lucky we survived it https://t.co/xFLKuRqNmn https://t.co/OiHLgURoiC,,Yes,33,0
Nat Tencic,natsaysmiaow,@triplej + @triplejunearthd all-purpose person // meme loving fuck,1313,2229,Tue Nov 08 23:59:57 +0000 2016,RT @carolineplz: Just got off the phone from a few Australian interviews-- weirdly comforted that they are also nervous about our election,People's Rpbc of Swaggerstan,Yes,3,0
the spirit of kaito,melodicwaffle,call me mel. tryhard banana man / registered ky kiske trash / sometimes I make ciphers I guess??,104,67,Tue Nov 08 23:59:57 +0000 2016,RT @stupeoscientia: it's election day https://t.co/9HyCHL28xr,Virginia,Yes,2058,0
mikhaelarry ,twinkIouis,Harry and Louis,20888,108,Tue Nov 08 23:59:57 +0000 2016,RT @ParksAndRecPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/1kSRUaxGAw,,Yes,3747,0
deplornurseesmi,mayadiez,I have rights too .. I love and respect this country USAmy second home #latinasfortrump #neverhillary,485,886,Tue Nov 08 23:59:57 +0000 2016,RT @realDonaldTrump: I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,"Texas, USA",Yes,25243,0
abe,abetrve,Quin eres y qu pollas has veno a hacer aqu. / El meu eix son les voltes que tu fas ,645,726,Tue Nov 08 23:59:57 +0000 2016,RT @Suxting: I've got a huge election.,,Yes,374,0
andrew,andreww__14,savage in training,149,68,Tue Nov 08 23:59:57 +0000 2016,"RT @MattMoretta: Plot twist: Matthew McConaughey wins election, everyone receives a brand new Lincoln, happiness is restored alright alrigh",,Yes,10674,0
Teddy Sparkles,TeddyObo,I'm not the average gentleman || Catalan Nation || Spurs Nation,163,196,Tue Nov 08 23:59:57 +0000 2016,RT @Forbes: A nationwide election cyber attack is near impossiblebut these states are at risk of hacking: https://t.co/tiu0nhsMfa https://,"houston,tx",Yes,40,0
Bassmavrik,Bassmavrik,"Bass fisherman, Stock trader, Detectorist, Husband, Veteran, Constitution believer and Greyhound & Pit Bull rescuer.",491,389,Tue Nov 08 23:59:57 +0000 2016,RT @JamesOKeefeIII: We'll have teams everywhere tomorrow. If you are doing something wrong on Election Day we find you we film you and we w,Central Florida,Yes,10898,0
The Mad Hessian,TheMadHessian,"Westsylvania Bureau Chief, #TGDN, Mechanical Engineering Grad-Leed AP, Scientist, #Pirates, #Steelers, #Penguins, #PITT, Onward #ChristianSoldiers",5681,5692,Tue Nov 08 23:59:57 +0000 2016,"RT @DailyMail: With 1.54% reporting in Kentucky: 

 Trump 68% 
 Hillary 28%

https://t.co/GMVxvJS7cN #ElectionNight","AK-Valley, PA",Yes,142,0
Trashcan Breauna,breaunaclifford,#Levinator #FUTUREshowatopper  an actual piece of trash 7 days of slay slays my life Trash is the actual best thing ever,1024,875,Tue Nov 08 23:59:57 +0000 2016,RT @CALUMDATING: bless calum for tweeting about the election/voting even though he's not American + on holidays,Trash,Yes,67,0
Janaye McGrew,JanayeMcGrew,i do marketing and internal astrology consulting @callrail. i probably want to be your friend.,225,340,Tue Nov 08 23:59:57 +0000 2016,@JanayeMcGrew what I'm saying is that I'd like to make Election Night fun and not scary again.,Atlanta via FL,No,0,0
Kai,Kaori_2020,aye it's Kai crystal queer  cross country literature is pretty lit photography,103,130,Tue Nov 08 23:59:57 +0000 2016,RT @sugoibrooks: Everyone's talking about the election while i'm getting shook over a 25 year old in a tigger onesie. https://t.co/IvsASgAJ,somewhere in neverland,Yes,204,0
Wise Guys Liquors,wiseguysliquors,"We're the largest discount liquor store in NW Indiana. Our knowledgeable staff will help you choose the right wine, beer or spirits for any occasion.",510,309,Tue Nov 08 23:59:57 +0000 2016,"No matter the outcome of this election, the Wise Guys crew encourages YOU to keep on https://t.co/VmhbLA7U7L",,No,0,0
Madel Asistio,MadAsis,Forever live tweeting my descent to hell (:,36,47,Tue Nov 08 23:59:57 +0000 2016,RT @SkyWilliams: anyone got the Presidential Election Series Finale spoilers? ,,Yes,319,0
Cortney Carrion,KortKneee_Rae,"Live your dream -Change your life -Be the best you can be #MarriedAtFirstSight #MAFSFirstYear Proud FDNY Wife, Prof Makeup Artist, Sassy Southern Belle NC 3NYC",67891,2561,Tue Nov 08 23:59:57 +0000 2016,It will serve as a much needed break from election results! I think it's going to be a longgggg night! #MarriedLife https://t.co/PIX0MRyh8T,NYC ,No,1,23
Ladi Alao,HigashiNY,21. College student. Knicks & Giants have my love. Zendaya has my heart.,945,965,Tue Nov 08 23:59:57 +0000 2016,"RT @dril: if you ask me this election could end about 100 different ways:
1) trump gets 0% of the vote
2) trump gets 1% of the vote
3) trum",Queens NY,Yes,6330,0
Jules,JuliaaBlando,pura vida,344,457,Tue Nov 08 23:59:57 +0000 2016,RT @mallorywiest_: these arguments are almost as big of a joke as this election is,"Slinger, WI",Yes,2,0
bruzzi ,KatelynBruzzi,,664,716,Tue Nov 08 23:59:57 +0000 2016,RT @TheVoiceBHS: Blackman High School's 2016 Mock Election Results for your comparison to the real election results https://t.co/DlMI2GPXMw,"Murfreesboro, TN",Yes,16,0
Angus,ANGXVS,Self Proclaimed Headass | Affiliated with @ArtistsOfRival,78,54,Tue Nov 08 23:59:57 +0000 2016,morning guys. how's the election?,@w_nters :],No,0,0
t1me,TheTruthhTeller,"Nationalism fre globalism 
Media censurerar verkligheten
Ln efter frmga
Inlindatt i bomull, Identitetspolitiken, Bedragarna tynar bort 2018
Lag o ordning",138,188,Tue Nov 08 23:59:57 +0000 2016,RT @wikileaks: Assange statement: What are the reasons behind WikiLeaks exposures of the DNC and the Clinton campaign? https://t.co/Q6KEChq,kristendom,Yes,7275,0
CloreenBaconskin,CloreenBacNSkin,*Prince Music* !Funk Music!  MUSIC RESTORES THE SOUL & HELPS ME ESCAPE REALITY!!,4499,4651,Tue Nov 08 23:59:57 +0000 2016,"RT @dailydot: Surviving 2016: Live election results, memes, and news: https://t.co/8Q2q2yU9LY https://t.co/CxX2Ml1bMc",77 Beverly Park ,Yes,1,0
J,jradtousley,lowkey. main : @flippinginja,2432,59,Tue Nov 08 23:59:57 +0000 2016,everybody worryin because the election &amp; tbh i feel like the only person who just doesn't give a shit about it,,No,12,93
Jeanne Tall,jeanne_tall,,239,166,Tue Nov 08 23:59:57 +0000 2016,"RT @Caveman2743: RED ALERT: On Eve of Election, Benghazi BOMBSHELL Rains Down on Hillary https://t.co/rGox20vXgM",,Yes,18,0
Becky,BeckyMacdougal,"18, Hull Instagram~beckyemac Snapchat~bmacdougal",246,342,Tue Nov 08 23:59:57 +0000 2016,"As if there was a shooting during the election and its not even major news, says alot","Liverpool, England",No,0,0
Megan Witt,Witt_less00,"FHS Class of 2018| Proud member of the JV golf team|
Pretty new to all this social media stuff|
|-/",15,45,Tue Nov 08 23:59:57 +0000 2016,RT @livvylu582: This election will be like ripping off a bandaid but instead of relief you just realize that the wound didn't heal one bit.,"Ohio, USA",Yes,1,0
FUCK STEPHEN A SMITH,oliviaisfake,I thought that I was dreaming when you said you loved me,599,193,Tue Nov 08 23:59:57 +0000 2016,"RT @carwash54: Me @ the beginning of the election: Ain't no way America letting a cheeto become president. lol what a joke 
Me November 7,",MHS track,Yes,10006,0
ERUDITE BUM,CraftyOldFox,Amorphous  B L O B,148,296,Tue Nov 08 23:59:57 +0000 2016,RT @leighsales: Journos keep your eyes peeled for news that politicians and others try to bury after about 2pm this arvo as the US election,,Yes,409,0
WA 4 TRUMP,angelrains,"#President Trump Congratulations #ArmyVetLivesMatter
#BlueLivesMatter
#MilitaryLivesMatter
#VetsLivesMatter #2A
ME:Ret Nurse (ICU) (ER)",4151,4954,Tue Nov 08 23:59:57 +0000 2016,Donald Trump Election Watch Party | https://t.co/xvzumoMGWs,,No,1,0
,samanthrusso,probably talking about baseball or NASCAR,742,139,Tue Nov 08 23:59:57 +0000 2016,the only bright side to this entire election https://t.co/TThw8yoHxf,New Jersey,No,0,0
