User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
ash #teamshelby,shelbysbroccoli,#teamshelby #bbott,35,94,Mon Dec 12 03:04:12 +0000 2016,"RT @WalshFreedom: If there was evidence that the Russians helped Hillary win, my fellow conservatives would be yelling for an investigation",,Yes,4405,0
Steve Jordan,imissguinness,"I'm a geek... music, tech, life, guitars.",112,190,Mon Dec 12 03:04:11 +0000 2016,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://,USA,Yes,2724,0
theFreeGuru,thefreeguru,"Patriot blog, covering conservative opinion, community minded business, and marketing. We are home to theFreeGuru weekly newsletter.",13905,8357,Mon Dec 12 03:04:11 +0000 2016,HILLARY CLINTON EMAILS PARODY VIDEO GOES VIRAL-DELETE IT-BEAT IT by MICHAEL JACKSON (PARODY)... by #Mistysmom1,"Yuma, AZ",No,0,0
bait51,bait51,"Hoping to see common sense, compassion, intelligence,and integrity  return to the human condition, this country is screwed without Bernie Sanders",1771,1960,Mon Dec 12 03:04:09 +0000 2016,"RT @Tis4Ta: I agree with you, &amp; I am mad as hell with why Hillary is not in jail. did she paid everyone off or have deep secrets on them, w",,Yes,3,0
Red Nation Christmas,oklegacy,,555,358,Mon Dec 12 03:04:09 +0000 2016,"RT @Cernovich: If Hillary had won we'd have talked about ""rigged elections"" for a day or two and then moved on. What we are seeing today is",,Yes,1452,0
Randy Green,rgreen00,,367,45,Mon Dec 12 03:04:08 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.",,Yes,564,0
Juliana Sanjuan,JulianitaSj,"Living forever...
Between the Human and the Divine",452,376,Mon Dec 12 03:04:08 +0000 2016,RT @jonleeanderson: So the CIA says Kremlin hacked Hillary &amp; leaked intel to help Trump.He won &amp; will name a Putin friend Sec of State. Hav,,Yes,75,0
Kathryn,CpturCre8Studio,Educator|Wife|Mom. Happiest at home creating in my craft space. Believer in the power of nature to heal & advocating to keep kratom legal. Blonderoast on Gab.ai,520,482,Mon Dec 12 03:04:08 +0000 2016,"RT @charliekirk11: Where was media outcry when Hillary sold out US for millions from foreign donors to the Clinton Foundation? 

That is fo","Austin, Texas",Yes,676,0
Christopher Souza,ChristophSouza,"Teacher, occasional writer, aspiring human being",290,387,Mon Dec 12 03:04:08 +0000 2016,"RT @ericgarland: I'm from Vermont and have known Bernie forever, so I'm very surprised, but everyone kinda likes it. 

Hillary wins anyhow.",,Yes,58,0
Deplorable Infidel,infidel_murdoc,,832,1418,Mon Dec 12 03:04:08 +0000 2016,your talking about the pay for play when hillary was the SOS. she sold position at a price. it was publish at wikil https://t.co/JLqlvrMAMG,,No,0,0
Caroline Parker,carolinefili,"I am a Constitutionalist and a passionate, conservative Christian. I am pro-Trump and love the movement he has started for the silent majority. #MAGA",321,176,Mon Dec 12 03:04:07 +0000 2016,"RT @charliekirk11: New evidence shows Russian hackers changed Hillary's speech to include the words ""deplorable and irredeemable"" 

#FakeNe",,Yes,455,0
Politics Today,PoliticsToday_,||CONSERVATIVE NEWS NETWORK|| News/Politics/Opinion - Reporter/Pundit #PoliticsToday Articles/Commentary Facebook: https://t.co/7wFggE8CL2 #Fact,54286,157,Mon Dec 12 03:04:07 +0000 2016,"RT @Lrihendry: If Russia is the enemy, why didn't anyone look into why Hillary sold 20% of our uranium to them! #FakeNewsChallenge @realDon","New York, NY",Yes,1512,0
@song&dance,kathyschmidt12,would love to have the America back that every American was proud of.  I am not a racist and I don't think anyone should be. we r all humans,267,462,Mon Dec 12 03:04:06 +0000 2016,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf","Farmingdale, ME",Yes,842,0
safetys r 4 Punks,punkcurmudgeon,*tweets have no fucks or affiliation with my work. #FTrump #FHRC #FBothParites #FYourSec #PersonalAnarchy #NSFW #AllTheButtStuffSec Jail account:@PinkCurmudgeon,1423,1499,Mon Dec 12 03:04:06 +0000 2016,"RT @Hedge76: Here's the thing: Hillary is crap and she lost a gimme election.  Having said that, we basically elected the Meteor of Doom to",Your head!,Yes,2,0
Christopher Souza,ChristophSouza,"Teacher, occasional writer, aspiring human being",290,387,Mon Dec 12 03:04:06 +0000 2016,"RT @ericgarland: The Democrats all debate who's going to get out of Hillary's way first, except for VERMONT'S OWN BERNIE SANDERS, who...get",,Yes,64,0
Tall Man Short Hair,TallManShort,Lover of liberty. Conservative.  Able to leap tall snark in a single bound. Taller than average stature.  Shorter than average hair.  Smarter than average wife.,731,1647,Mon Dec 12 03:04:06 +0000 2016,"RT @steph93065: To all the crazies following the Russian/Trump thing...
Trump didn't give Russia enough uranium to nuke the entire world...",Bi Coastal,Yes,1498,0
Jim Peterson,RealJimPeterson,"Life long self employed businessman. Father to son, like golf. Living life creating jobs. Pursuing happiness. Life NRA member. Alzheimer's care giver two years+",2583,2387,Mon Dec 12 03:04:06 +0000 2016,"RT @nia4_trump: Hillary blames Russia &amp; #FakeNews for her loss
Reality Check it was the Scandals Corruption Collusion &amp; Divisiveness
https:",,Yes,1164,0
Deplorable 1371,groworx,"Christian Constitutional Conservative.        USMC Vet /
USNA Dad. Retweets not always endorsement or agreement, simply informational. #MAGA",968,1615,Mon Dec 12 03:04:05 +0000 2016,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc",,Yes,406,0
XXX Glass,XXXGlassSexToys,XXX Glass Dildos and Sex Toys Hand Made in the USA!,437,911,Mon Dec 12 03:04:05 +0000 2016,"PLEASE SIGN AND RE-TWEET! THANKS EVERYONE! ;-)
https://t.co/Cyk9CcAk2d https://t.co/pstowpdZsS","Redwood Valley, California USA",No,0,1
Butch Wright,Butch1717,"College educated, blue collar, Harley riding red neck - retired & enjoying life- #  #Patriot, #Vet, #ORPUW, #PJNET, #2A, #Benghazi, #NRA, #Guns, #TCOT",5939,6108,Mon Dec 12 03:04:05 +0000 2016,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" 
AMEN @JudgeJeanine

https:/",Washington State,Yes,161,0
Hong Giang,gianghoang1705,Ti - Hong Vn Giang - 1 ngi bnh thng nh bao ngi bnh thng khc.,12,89,Mon Dec 12 03:04:05 +0000 2016,Ti  thch video https://t.co/VFcmeYe1h1 The Second Presidential Debate: Hillary Clinton And Donald Trump (Full Debate) | NBC,Nam nh,No,0,0
Ray Younkins,News4Newsman,OFFICIAL TWITTER ACCOUNT OF Ray Younkins.  Merchandiser with Keebler  & Drive Line Retail. Cart Rep for News America Marketing.Radio Host. Famous Reporter!,526,1697,Mon Dec 12 03:04:03 +0000 2016,RT @TrumpSuperPAC: We came close to the apocalypse with this raving lunatic! #Hillary wants to censor all media! Who's the Nazi now? https:,"Washington, DC",Yes,496,0
Dawn BLocker,dawnzer61,,61,148,Mon Dec 12 03:04:03 +0000 2016,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2",,Yes,19,0
sheryl brantley,starlady24,"I am an INDEPENDENT,patriot,love to read,research,love everyone that loves our country and wants to see jobs,strength,peace and prosperity reign again#",1318,2274,Mon Dec 12 03:04:03 +0000 2016,RT @CapitalismCures: the same people refusing accept Trump as president were yelling that everyone needs to accept the results when they th,United States,Yes,18,0
TrumpTransitionTeam,rharrisonfries,retired television broadcast mgmt. & USN,12027,12473,Mon Dec 12 03:04:02 +0000 2016,"RT @FrankLuntz: Did Russia also hack Hillary's campaign calendar and delete all her stops in rural Wisconsin, Penn., and Michigan?

https:/","Hollywood,Chicago,Houston,N.Y.",Yes,3688,0
Tony Yeager,typserv,"Conservative Republican Mayor, Catholic, Pro-Drilling, Pro-Frac'n, Gun toting, 5.0 Handicapper. Pure Texan!",1174,2047,Mon Dec 12 03:04:01 +0000 2016,"RT @MarthaLivingmar: @mitchellvii @DonWeldy And that is because the problems are never their fault, just ask Obama or Hillary.",The Village,Yes,1,0
Hillary Morera,hillary_morera,,49,109,Mon Dec 12 03:04:01 +0000 2016,"Toby est cumpliendo 8 meses, estoy triste pero a la vez feliz, porque son 8 meses juntos, pero -8 con l. ","Alajuela, Costa Rica",No,0,1
Dick Fitzwell,opelikacreek,"Lover of Liberty. Apt Pupil.

 Oh yeah, forgot to mention, 
illest Emcee, try me if you doubt the skillz",1780,3537,Mon Dec 12 03:04:01 +0000 2016,RT @gerfingerpoken: Did IRS Leak Trump Returns 2 Help Hillary? https://t.co/EWkqWLPAQNAmerican Thinker https://t.co/L7h6rlr1le https://t.,"Liberty, AnCapistan",Yes,7,0
Randy Green,rgreen00,,367,45,Mon Dec 12 03:04:00 +0000 2016,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate.",,Yes,714,0
Rebecca Kovalich,RebeccaKovalich,,67,25,Mon Dec 12 03:04:00 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.",,Yes,564,0
DWulke,dwulke,"The Greatest Accomplishment is Not in Never Falling, But in Rising Again After You Fall.Houston Texas",869,92,Mon Dec 12 03:03:59 +0000 2016,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc",Vince Lombardi,Yes,406,0
Thomas Halsey,thalsey51,"Anything BUT Politically Correct! Catholic, Pro-Life, Pro-2nd A., Never Back Down From What's Right. Trying to Expose Our Corrupt And Lawless Government",7459,7055,Mon Dec 12 03:03:59 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.","North Carolina, USA",Yes,1510,0
Hillary's Purse,HillarysPurse,Now that election is over I can say this. There was never ever any hot sauce in my purse.,75,337,Mon Dec 12 03:03:58 +0000 2016,"@ComfortablySmug @WalshFreedom Soros (Hillary proxy) meddled with Ukraine elections. Putin was ""Hey"" And we were all ""Whaaa?""",Bosnia ,No,0,0
"siobhan o'flynn, phd",Sioflynn,"I advise on digital storytelling, trans/crossmedia @NarrativeNow & @transmedia101, http://t.co/qgyNoEf4iD, http://t.co/Uym2hGzHFr",4372,1848,Mon Dec 12 03:03:58 +0000 2016,RT @Im_ConnorKelley: @realDonaldTrump @NBCNightlyNews @CNN Hillary won by 2.83 million votes,in the most surprising places,Yes,38,0
BassFreak67,jsirwin67,"Metal head, Pro-life Libertarian. Patriot. Family man .Fishing addict. DON'T TREAD ON ME!",2124,1872,Mon Dec 12 03:03:58 +0000 2016,https://t.co/Id3MZlVOyT,North Carolina,No,0,0
Mike in the Springs,thickmick59,Barnicke died penniless.,276,317,Mon Dec 12 03:03:57 +0000 2016,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.,,Yes,1880,0
Ken Meyer,KenMeyer91,"Hi. My name is Ken Meyer, what's yours? I'm a writer for @Mediaite, a compulsive photographer, and a man in search of new adventures.",263,788,Mon Dec 12 03:03:57 +0000 2016,Former U.S. Ambassador to Russia: Vladimir Putin Wanted 'Revenge' on Hillary Clinton https://t.co/KO90SKaRuC,,No,0,0
Trump Voter Mike,mikew6161,"Political engagement to Liberate America from Liberal destruction. Liberalism is not sustainable. Thx for follow, #bluelivesmatter, #trump2016",1424,1352,Mon Dec 12 03:03:57 +0000 2016,"RT @DrMartyFox: We Do Have Evidence Of #RussianMeddling

The Uranium Deal 

#Putin Wanted #Hillary To Be President 

So He Could Make More","Freedomville, USA",Yes,133,0
Deb Girard,IBDeb2,"Look for the Love in Everyone and as you find it, you experience your own more deeply and that just feels really good. No Lists #BearClan",370,479,Mon Dec 12 03:03:57 +0000 2016,"RT @SheWhoVotes: If Hillary was complicit in Russian treason the way Donald is, I'd rightly turn on her. This should be unacceptable to *al",,Yes,214,0
Can't Fix Stupid ,OriginalVader1,"American first,Father,Husband,Patriot. #boycottMSM #hillaryisUnfit #traitortrash #islamistheproblem #trump2016",844,887,Mon Dec 12 03:03:57 +0000 2016,RT @ThePatriot143: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House  TruthFeed https://t.co/snLNt7H5W3,,Yes,10,0
Keith,hmrstrm45,"American born and raised.
https://t.co/F3ScZsUARh
The 1st amendment protects speech we hate, speech we love needs no protection.",1457,1475,Mon Dec 12 03:03:56 +0000 2016,RT @SheriffClarke: This is priceless. I would have paid good money to have been on a conference call hook-up when she made this call. https,I am everywhere and nowhere,Yes,1497,0
C A L A,cala_1111,#TrumpPence2016,4546,789,Mon Dec 12 03:03:56 +0000 2016,This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House https://t.co/zXFrE2Pvg7,United States,No,0,1
Nikolajs  ,GreatNikolajs, Nationalist  https://t.co/GuO0S3ob22 ,568,121,Mon Dec 12 03:03:56 +0000 2016,@Heypag But I think you would rather come up with a lame excuse on how Hillary lost than actually accept that she was a shitty candidate.,United States,No,0,0
Linos,linos2015,Mother and Grandmother. I have a voice and it counts!,68,92,Mon Dec 12 03:03:55 +0000 2016,RT @tonywoody1574: @KellyannePolls @nypost it's so funny the left says Russia made Hillary lose Hillary and her EMAILS on her illegal SERVE,"Georgia, USA",Yes,1,0
James,tobyonekonobe,Free to think...thinking free.,890,1071,Mon Dec 12 03:03:54 +0000 2016,"RT @MissMandi00: No.
If you're convinced #Hillary is corrupt, flawed, unlikable, &amp; dishonest, you're more in touch w/reality than +/-63 mil",,Yes,6,0
LifeLove,Freedom1776__,"Lover Of Life, Truth, And FREEDOM",4072,3939,Mon Dec 12 03:03:54 +0000 2016,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty,United States,Yes,536,0
Mariah,Shalom555222,,388,238,Mon Dec 12 03:03:54 +0000 2016,RT @RepStevenSmith: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/Y6BazF4OsJ v,,Yes,121,0
Lisa Watson,Millenniumistic,"NOT a Millennial.I block listers, nazis, porn spammers #TraitorTrump #Russiagate #GOPTraitors #LockThemUp  #Russiagate HRC is #POETUS or #CivilWar is guaranteed",1362,1035,Mon Dec 12 03:03:54 +0000 2016,RT @1DianeMarie: @calminsensehypn @DefraudTheVote NO. We Want Hillary Rodham Clinton ONLY. She WON. We deserve to HAVE Her as OUR #MadamePr,Earth,Yes,1,0
Michael Bennett,dustyfingertips,Drink a lot of soda so they call me Dr. Pepper...,808,2012,Mon Dec 12 03:03:53 +0000 2016,"RT @Pappiness: Just a subtle reminder that if #RussianHackers helped Hillary win, The GOP Oversight Committee would investigate her for tre",Indianapolis,Yes,4291,0
DEPLORABLE Nancy,Nan33S,"I belong to The Lord Christ Jesus,bought with Blood. Looking for the Light to overcome the Darkness!",5383,4609,Mon Dec 12 03:03:53 +0000 2016,"RT @Cernovich: If Hillary had won we'd have talked about ""rigged elections"" for a day or two and then moved on. What we are seeing today is","Peoria,illinois",Yes,1452,0
Teresa Rossi,teresarc17,"Honor the Constitution, Liberty, and work to keep our Freedoms. Animal advocate and dog mom! God Bless America.",1098,1841,Mon Dec 12 03:03:52 +0000 2016,"RT @ed_hooley: British Diplomat ""I've Met The Wikileaks Informant and They're NOT Russian"" https://t.co/ocQMDX7il5 #ImWithHer #Hillary #maga",,Yes,8,0
Geoff De Weaver,geoff_deweaver,Geoff De Weaver - Global Entrepreneur | Digital Pioneer | Innovator | Rainmaker | Speaker | Marketing + New Business Expert | CRM | https://t.co/f7pK5v7nVA,1006292,64863,Mon Dec 12 03:03:52 +0000 2016,Madonna and Hillary: Witch and Nasty Woman as Sisters in Arms https://t.co/j0iJ78yMVo cc @LoriRMixson @LouDobbs,"New York, USA",No,0,0
LoveConquers,rm1268,"Never doubt that a small group of thoughtful, committed citizens can change the world; indeed, it's the only thing that ever has. - Margaret Mead #StopTrump",2428,2713,Mon Dec 12 03:03:52 +0000 2016,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not,New York,Yes,122,0
DeplorableSarah,RedVote2016,"Christian Conservative, Pro-Veteran, Pro-Life, 2A, Pro-AMERICA, Day #1 Trump-Supporter.
#PresidentTrump #MakeAmericaGreatAgain",9440,9178,Mon Dec 12 03:03:51 +0000 2016,"@5Against1Eight3 God showed them what a baby could understand. If they still choose people like Hillary Clinton, they're lost. Their problem",,No,0,0
Rebecca Kovalich,RebeccaKovalich,,67,25,Mon Dec 12 03:03:51 +0000 2016,"RT @FoxNews: .@AllenWest: ""It was President Obama, along with Hillary Clinton, that came up with the 'Russian reset button.'"" @JudgeJeanine",,Yes,475,0
"Nick Marsillo, CFA",NickMarsillo,"2015 & 2013 Austin Film Fest Semifinalist, one Comedy, one Drama. Read SHOOTING BLANKS and MORNINGS IN THE VALLEY on The Black List. 2010 Seton Hall U. Grad",529,1747,Mon Dec 12 03:03:51 +0000 2016,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns,USA,Yes,172,0
Pup4TheDon,MyPupVoted,"Fiscally conservative. No more taxes! On social issues, I'll mind my own biz. Love dogs. Pls DM me if u want follow back. No list! GAB: https://t.co/viPVvZFDbS",1191,530,Mon Dec 12 03:03:50 +0000 2016,"RT @TrumpSuperPAC: The man who hacked #Hillary's personal emails and is currently in prison gave a statement to the legacy media, but they","Los Angeles, CA",Yes,651,0
Mark Peabody,Mark_Peabod1,|UNCCharLit|,383,193,Mon Dec 12 03:03:50 +0000 2016,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns,,Yes,172,0
Chris Slaughter,ChrisSl66335686,,5,17,Mon Dec 12 03:03:50 +0000 2016,@KellyannePolls Hillary didn't have you kicking ass on every talk show and media outlet in the nation https://t.co/ptrcCfGsXh,,No,0,0
Melissa Sahaj,mmsahaj,A child at heart. Love my family,62,152,Mon Dec 12 03:03:50 +0000 2016,RT @javaguysammckee: @JackPosobiec But they don't mind that Hillary let Putin have control of 20% of world uranium production in exchange f,,Yes,22,0
Cheryl,CherylHodge13,Just saved by Grace of GOD! Hubby calls me domestic goddess!  Best grandkids and a wonderful daughter! PROUD AMERICAN! Living a blessed life! #Trump,460,152,Mon Dec 12 03:03:49 +0000 2016,"RT @aworldoftruth: Hillarys Russian Hack Hoax: The Biggest Lie of This Election Season 

FBI and CIA
https://t.co/rIZL9OAKmK via @grtvne",USA,Yes,1,0
TrumpTime,ProChoiceKills,"We won, but this is only the beginning. Time to shut down the MSM and all liberal entities not accepting the new direction of our country.  It's Trump Time!",1110,1043,Mon Dec 12 03:03:48 +0000 2016,RT @LauraLeeBordas: BOMBSHELL - Journalist Confirms Media Created THIS Fake News Story to HELP Hillary https://t.co/nWt9ERE6Am,,Yes,7,0
Cindy Dye,6353a95c845e426,,31,101,Mon Dec 12 03:03:48 +0000 2016,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate.",,Yes,1062,0
Canada 1st,WakeUpCanada1,Canada 1st..Canadians 1st..Canadian News..World News..RT's are not necessarily our opinion..,934,1763,Mon Dec 12 03:03:48 +0000 2016,"RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. 
#ClintonCash #UraniumOne The RUSSIANS #ClintonFoundation

https://t",,Yes,368,0
Workers Revolt,OccupyEnlighten,"Government of, by & for the people is dead. Time for a change???",449,1457,Mon Dec 12 03:03:48 +0000 2016,"RT @LAProgressive: Music, Politics, and Hillary https://t.co/wHEldAnzh6 #Feelthebern #Hillaryclinton #Trumptweet https://t.co/GAwxyjUTzw",United Corps for Profit,Yes,5,0
Raubritter CancerBot,RaubritterBoy,,32,6,Mon Dec 12 03:03:47 +0000 2016,peace Leon titfuck or gay Hillary bear nude cops helal anime tiddies what if  weed lick suck the dick dick  retared,,No,0,0
